Car VMT,Truck VMT,Car MPG,E-grid Emissions Factor,Residential Electricity,Commercial/Industrial Electricity,Residential Fuel Oil,Residential Propane,Residential Natural Gas
-0.6260632862881992,-0.0679758523404761,1.1039078430389186,-0.48731426436223446,0.30022742843717287,-0.015835914525317657,-0.9330903909734051,0.3426293888104941,0.3555561679631136
-0.07825610610113021,-0.287511241840536,0.5400326063843055,-0.3179192672258475,0.30170539729371826,0.20661226316523124,-0.5956885113843038,-0.9235142573796347,0.03415757514499651
-0.8779805549564912,-0.11914779407337672,1.4229641354228948,-0.8823198977729472,-0.3383522631775513,-0.1656834746373005,-0.030969886707476912,-0.7510738229823364,0.33566006098377166
-0.6219917483482829,-0.5672943680306202,1.072482434465115,-0.9524631563517866,-0.26286578632850405,0.0036006974189446705,-0.6914161482124213,-0.06395068471199628,-0.2994000456637492
0.07737219601431677,-0.4009315038576484,1.3463594197588635,-0.6060046288026657,-0.30143144399802047,-0.19266103281540375,0.03257783249411861,-0.7110904191195063,-0.22891568560557973
-0.09188599837873335,-0.4210875622850413,0.9428170510402121,-0.5633404209980257,-0.10687803014939096,0.19406644413051127,-0.8541064539210221,-0.5561479947317387,-0.8709576640354005
-0.6103541433592004,0.07650578257073404,1.1818724199481214,-0.17989556108259874,0.21358780783216658,0.41693882194000215,-0.24380291445476576,-0.019151845402883283,-0.8878681476942762
-0.6934990479413435,-0.09259544308304135,0.3320312177877302,-0.6330163471190602,0.3783698072608557,-0.1793442909326861,-0.8478671941053147,-0.6805165882616494,0.0176004448013245
0.16233449599708294,-0.23467406901254362,0.025374465513050865,-0.09386596292978067,0.28910008952695265,0.4278534020684725,-0.7071475187523338,0.2821864338909523,0.1814154449901655
-0.29488347994038455,-0.8545888993669649,1.411778546718725,0.4052334848088963,-0.0404198204227213,-0.13853374467589918,-0.8875984403558992,-0.2695054244065742,-0.43450081447511935
0.12919380104995826,0.04968728897868213,0.6532797777283711,-0.40828578292309403,-0.1929849408842923,0.016085993764189288,-0.44722014457804626,0.002010830685474252,-0.9692158162598656
-0.5041237744940775,-0.0005005576262386846,0.709793977305068,0.43186973268339224,0.4356875076320693,-0.09601531716931352,0.35783822178075075,-0.40969450177668654,-0.30667766966496424
-0.445018625559093,-0.11340815453103215,1.0448710437763697,0.01635938618730237,-0.05547099046972814,0.060471385665057054,-0.3657417315408966,-0.38245817504724866,-0.8166424463454891
0.19471491793381035,-0.25610609748536395,0.2355435632572349,-0.4235759691769634,0.2874908278994176,0.2026271526739784,-0.18534700407693316,-0.8784187840963688,-0.11496761214225115
-0.01991636900105298,-0.554268689577995,0.5012782304618002,-0.12489190366803382,0.2672698657367485,-0.14383046120510654,0.1113950336083116,0.2638026150267132,0.1421089108385456
-0.6659378126787905,-0.5156210023286136,0.531989394841389,-0.7372711253094224,-0.07761192175261977,0.41746061337730883,0.42360828866813294,0.2866542943094359,0.1924358145179479
-0.8027933185056444,-0.5926761554940903,0.21668822836551216,-0.8895113174664143,-0.16562176285266966,0.15772881856261134,0.08145244386330242,-0.1480054089751417,-0.18211276000662346
-0.9236168959210108,-0.34362707114418456,0.7400141313100317,0.06776513421493524,-0.25867020021811105,-0.009925356393754109,0.30400213504152185,0.2025025678772263,0.465381885166702
-0.873225897326032,0.05330822981657857,0.8801060981278588,0.1745959013998324,0.3450487260755394,0.0044884306018062314,-0.11633296043300856,-0.21218815857959428,-0.6778755449387774
-0.9106624330137689,-0.7831359844492917,1.4953028323962385,-0.9543756073543518,-0.10274941416465178,0.010761890029296534,-0.07346080887206086,0.3611237010183441,-0.923958335187536
-0.8565136733723361,0.08283990439514,0.6028240508332212,-0.6593970840054703,0.4581257307433274,0.2972789722009508,-0.562424076013678,-0.26182848220353616,-0.6975058392359788
-0.8365784335478873,-0.7251521008489534,0.8264820491166203,-0.7539047379041617,0.1746041570819099,0.06558031748691912,-0.12651581573370319,0.40725335577351185,-0.0968031497573748
0.15479535123614196,0.023913458996580372,0.7169038667048121,0.4311483908532536,-0.4627209057658602,0.17593324381879227,0.4807754373043611,-0.3436248860301814,0.14122455435641745
-0.943118695960322,-0.8528267163313634,0.4731241395403677,-0.825248548249649,0.4840858404111432,0.4658786228070722,-0.6742588859073764,0.47523799260745303,0.13013670047408077
-0.32553205348327874,0.08738368076789715,0.3602773990539281,-0.30282713899783453,0.19950928963778447,0.03022687456377174,0.019665072157258434,-0.052493808899547134,-0.07907352963136027
-0.6172703734207619,-0.5372191947971021,0.9106373826998164,-0.7475865501181084,-0.49948435883847625,0.1810353687909665,-0.43459737235752016,0.3081994695116974,0.2412855645471439
0.057433026982193214,-0.16568399300619197,0.4056690708847107,0.12509923152750524,0.40091555211267127,0.44032621992439896,-0.761015294138419,0.29887219767246775,-0.5971757187224355
-0.9816291462692646,-0.6703104548728644,1.3963724588551751,-0.7761010886193387,-0.42464988169585316,-0.18862719877287032,-0.3989657469573844,-0.43455978287600516,-0.3344376006508828
0.14580430013115597,-0.03342130078989247,1.0341991716546586,-0.6746787404514494,-0.48380248231317985,0.3040050777679047,0.3193327689007617,-0.2246961302608632,0.08846022842126633
-0.36784087773475527,-0.5866333626527922,0.14944454498014514,-0.5694450654659604,-0.13429818059475424,-0.1285034250396761,0.06207837411895589,-0.3468642148844776,-0.02693549918079463
-0.6286864835136061,-0.7422355853468259,1.4068826992243892,0.08121997978426077,-0.2879114104071184,0.39802873105479036,-0.520366013304929,0.28481703442963835,-0.5028481153614224
-0.03015637781400471,-0.5259981493697719,1.041856765763177,0.15353993697538448,0.4874250016462065,-0.0017842545002919041,-0.9455685804662296,-0.5221061420440428,0.21548339853087062
-0.41601876396901805,-0.7173982648203394,0.9146302539815709,-0.6239466875468611,0.40975884239978055,-0.1668055577505392,-0.44756272289084675,0.40361668074347934,-0.31132030896804774
0.018809035799933538,-0.6625387099708742,0.25634445439091985,-0.7843559053511959,-0.27130486984723134,0.0017323502396219548,-0.8888012958443001,-0.11795698872944671,-0.051066058102412715
0.08673614521423323,-0.2730087317762172,1.066079869261184,-0.8528573445564736,-0.07972345351504412,-0.0025035328441362914,0.20527128120430627,-0.9967006750187409,-0.12407719440131748
-0.07968127448792373,-0.18616355287469555,0.676139796666367,0.22941565476779235,-0.2876671612808856,-0.18902663608543524,-0.5468279171694448,-0.36990220471351143,-0.17032800170067164
-0.42811587323813427,0.00264916156989381,0.6270904589898378,-0.8161412237576132,-0.4021886557562172,0.4244568684422642,-0.07376272173868537,-0.7068012890407819,-0.04655764587214617
-0.03541689179271723,-0.43935984920440807,0.6656555456914484,0.1162388087073305,-0.18801368212780295,0.20749975896492634,-0.9566496370055895,-0.20405513215151816,0.06641071807393795
-0.6302070842911507,-0.8616298358512343,0.9321754625105805,0.25652984496300313,-0.4062365378463199,0.3186252983331806,-0.034780296855653314,0.13114734968285013,-0.931067991987475
-0.4739961448317943,-0.5568811950954855,0.03608694273427421,0.4850061186090733,-0.09897519631215751,-0.08691785996458617,-0.6895426811312668,-0.40823454951981597,0.16846473543246798
0.14020095887233786,-0.1661090877777308,0.7040205686917073,-0.7752613476924127,-0.059659074479416374,0.2862442592553693,-0.3196449074937271,-0.940786205809244,0.1386016261479246
-0.20597865298769003,-0.6453849177238349,1.3688575129600125,-0.15318422340916227,-0.30517919744251415,-0.06096486768765633,-0.30196575793878766,-0.07787143859628798,-0.0423992052623402
-0.7234809516972376,-0.06937775661317414,1.3710146169046171,-0.8903181384754344,0.22078148206550463,0.23998064804863833,-0.7504152841235971,-0.49189793831898454,0.21275669758577176
-0.9747415278477161,-0.08121195669914405,0.04499462358728728,-0.27804396617834937,0.37638969973158687,0.15041712446346867,-0.3175369099917258,-0.8297598295650878,-0.1794182676763617
0.17305806946384905,-0.33535750839388345,0.5026423559276137,0.42063325994476264,-0.451238450437799,0.01559576300844212,-0.9920047284588415,-0.5120810530812288,-0.11534531073531751
-0.9778472950932614,-0.8104499931559683,0.47159975089384876,-0.6979168105556498,0.2152137235436259,0.2941299136856241,0.39057377489662803,-0.0010734253009760941,0.26565003587584823
-0.15669175924241763,-0.7956136697365032,1.0035238194440677,-0.03583905228151241,-0.43623224904409674,0.047643026200287986,-0.6109719795100828,-0.9363524887536488,-0.7312342379313195
-0.8655196882890466,-0.11235164615411064,0.573442714606523,-0.293569115440786,0.17492884419584032,0.39057946821919093,-0.3953571061030008,-0.16917073080574574,-0.6516878234790296
0.19687888882618143,-0.27006259863697746,0.7010953074730648,-0.6592165944201344,-0.49416201492866285,0.18757308527638822,-0.47028538180756463,0.47921147069258496,0.058572584700036456
0.13999943103285073,-0.8625824043351211,0.969657132137036,-0.5053244115229157,0.4326227062611865,-0.09043988440792536,-0.8588881395225632,-0.02123781905213551,-0.9526681686145448
-0.3098324109345201,-0.26979815794403417,0.6083457695882041,0.05977802609812688,0.32896816008821717,0.17416405505344307,-0.4338401100878294,0.08311754664571613,-0.7081621039140684
-0.037038116276123745,-0.3341293730071697,0.055795524784485045,-0.20805197179831114,-0.0071019034147817295,-0.07128158414303074,-0.9582587774981276,-0.15665621368535254,0.2534392129420313
-0.3377580583805355,-0.9193468023348541,1.0001109254177958,0.1954810960487381,-0.21061437186614557,-0.12325851667988509,-0.6368759415904663,0.3403239060947625,-0.6926487661713894
-0.305080480912568,-0.11536198957622779,0.05895103731271042,-0.9012376958251201,-0.1373126909975519,0.4407171888460171,-0.9758320570450192,0.013619569938033482,0.18370673119552094
-0.13447278246298022,-0.39304606236356476,0.9590108148586665,-0.9856442132789804,-0.41236636210466604,0.416571462837621,-0.16900272408158723,0.3313106429337971,-0.22333469208095313
-0.5744648666197485,-0.7230704397407874,0.5187583844800147,-0.4798830311260135,-0.21363961665000591,0.46915256654654797,0.25659113455479265,-0.001985040669297833,-0.2952637633355777
0.1778019899508807,0.11030968731345192,1.2276728125422172,-0.30100187048169114,0.3896203971443689,0.4368935838953067,0.24943880578544575,-0.2003641107944636,-0.47318344846325133
-0.6875674008688049,-0.5695219097917852,1.1329275938765448,-0.6866442324444312,-0.3301178441761822,0.29320603206049695,0.14062115257091645,-0.7704868874116213,0.2671681778888715
-0.0009363761065810383,-0.3442880193885475,0.19561824513992837,-0.4996568579042556,-0.05735170194868494,0.47985807985126366,0.3002403296035019,-0.5105174440195039,-0.06843549007279626
-0.44369255381161665,-0.5917484767949055,0.35627016411910184,0.17558028538462733,-0.08550998624771611,0.42466569218430433,-0.7614615400547662,-0.8591534710141873,-0.713946883695056
0.12207474263835727,-0.8106063175040429,0.5145168643367268,0.44534080551677757,0.16786808675114007,0.30892738812097703,-0.8884871484060622,0.2033886290033564,-0.3847902662133802
-0.46143224576434794,-0.02157611683079519,0.5237704886728873,-0.04005658089743247,-0.3867394106982593,0.3921908223914881,-0.24612443072508317,0.423097315688991,-0.8946009216631313
-0.8875545878070227,0.141650768390557,0.5500351613242344,0.10883697431554995,0.3765118963948082,0.11316053206501897,-0.7559803132152468,0.019822135079769376,0.05457169815479501
-0.5481362099969496,-0.49819113278078253,1.2637432240324515,0.28287777629895117,-0.09539593323476359,0.4902943236559472,-0.3741243259834942,-0.32771660381110435,-0.09913786544358238
-0.711315372873949,-0.28981177642631295,1.0540684933804103,0.12396475372196503,-0.10569845686082507,0.3459312343321827,0.4833570501300848,0.09528922667892448,-0.6641706690303891
-0.8982765359831771,0.16777365220951235,0.5530354533166941,-0.5339268695436703,-0.4807616756179077,0.09382203449183879,0.3982752033014949,-0.97363798832116,-0.11607404680374733
-0.1945422319789354,0.10776989265679271,1.204239730585872,-0.37034440492943643,-0.37173712526370883,0.28031166015249004,-0.6306640022457617,-0.14106585294815122,0.22321897797087287
-0.5537129846628086,-0.5341744786404932,1.4158655816876364,0.22518494065315253,-0.22632645398111512,0.06601074650247524,-0.41172692381085185,-0.42781203518969646,-0.3346674788949916
0.04601056892323707,-0.0048052294241605065,0.09602229980258967,0.13761881372902174,0.16616606778542642,-0.06913715952760016,-0.2767372609605798,0.27901328052476737,-0.9053741881094278
-0.9181528022812969,-0.14450655865943263,0.8560833961930008,0.09567235077180691,-0.28374906079155116,-0.1455770821966328,-0.7918804852020366,0.007934815537295359,-0.27986976322493384
-0.8677750796623442,0.05696573003409844,0.614027695386062,-0.31284298082873585,0.08618364231222897,0.22017119084135722,-0.22168115758800278,-0.5807879776909189,-0.9713545081868141
-0.5551742743972888,-0.7094700218089155,1.2284517700512776,-0.013391219381787223,0.2788534985868011,0.13492196841283277,0.21612021708629814,-0.8126780858416923,-0.23214829058477793
-0.4500181969442444,-0.2613689937559278,1.221079686105448,-0.03372293156831896,0.10000793341417269,0.07647610290528323,0.33604248399654524,0.2314486394484785,-0.4194691685545744
-0.9647947250493986,-0.5124101006301695,0.9493809546924207,-0.2392317931916621,0.4440076216683907,0.3552093407277955,0.45790414795261025,-0.458350346315888,-0.8283990052747616
-0.7014737075663158,-0.5226474475727849,0.5660312606937695,-0.13136935450857723,-0.25841523267101574,0.013175740203087871,-0.7285589391087356,0.12621172213247678,-0.7109978734741912
0.03971285838459382,-0.2834153319316186,1.0599510073048306,-0.5469399543035074,-0.3942472783972759,0.1045034957233763,-0.7566014070464133,0.19022341467481274,0.08964828589086804
-0.03566152090735697,-0.3277648304487928,0.7809825550967366,0.22881612684654695,0.3793250381381076,-0.012399426540154856,-0.7771797120717396,0.23455100064217982,-0.04454537204217068
-0.20787370427195995,-0.5189639602586268,1.031589223393097,-0.8446604710306178,-0.3970561818930063,0.13902961522254847,-0.02507634012276272,-0.10508606294903644,-0.5872628951481892
-0.8385576486157772,0.011318916508003873,0.36113877649976533,-0.517666007516235,0.3396874192981688,0.22720357934246582,-0.790550123488472,-0.8839983276607515,0.43750056354286837
-0.27988237197344124,0.018040814378879277,1.039920328522911,-0.3396667227133816,0.3103139369598603,0.23874273237359417,-0.7952001773738272,-0.05201940442051867,0.04560872712115982
-0.410936638539548,-0.45067402249199195,1.3546987895178977,-0.25973654903652776,0.42087974775920756,-0.19989794553244655,-0.6398052086651865,0.2591070616297273,-0.0480415090724331
-0.8176306128317232,-0.03995505737882976,1.0580519263257484,-0.9351964192586038,0.1659600323864836,0.38935202005954667,0.454096515862648,-0.5287600092169202,-0.6293312661419984
-0.7129132272933321,-0.6926132731463676,0.9183096093750847,-0.27067809765642203,-0.049032221567382295,0.3287418816118571,-0.6307734736384139,0.2770051696249827,0.4864498833099562
0.15413069539990798,-0.9583495206202307,1.3798614188250753,-0.42472649843286425,-0.2567978204430764,-0.13803214940680458,-0.4970147000842843,-0.29526438851379444,0.019177908855358528
-0.06405477426334172,-0.9803488271531379,0.5075032771208462,0.44505660197958474,-0.44642578084097023,0.3659789827038133,-0.7875114973582338,-0.2383328284913191,-0.898572408402513
0.03201673160968466,-0.6491401239423613,0.36584887394508003,0.21374958050472048,0.32562024891643193,0.06902125782936358,-0.7195207493605174,-0.1253161503851774,-0.9845673556250965
-0.19556680751081879,-0.6049598331418014,0.4675211113765153,-0.9118230945373866,-0.4864422800332547,0.14883662320318208,-0.885389935117362,0.03995287682817006,-0.19136044609548875
-0.6602965597020818,-0.7554148885568676,0.33775940517715936,-0.43433272735892603,-0.3729663453257229,0.01230217086383334,-0.5297248793927386,-0.39492645345700117,-0.7606635243092019
-0.9272262621914271,0.08953990806211043,0.9417470755626578,0.050052096989769534,-0.19059920420055282,0.34159004046635427,0.4919725310896046,0.20778572013695573,-0.8055591764948453
-0.426877199689386,-0.42919819916651547,0.7094308186671243,0.07678628346127758,-0.09210514191545571,0.08765294148981434,-0.8430030006542603,-0.21576811958119468,-0.9440248180112923
0.05266145230560815,-0.3621299999197648,0.2474517681476639,-0.06786232311694995,0.1882198610566157,0.4072156119787526,0.03126604534706945,-0.11487158630441163,-0.8666318603169488
-0.9709715314279567,-0.5120984230626466,1.314219923998009,0.21303987222797183,0.28099471928986,0.4544999636879083,0.4477345525010459,-0.6788161935821939,-0.689055225752542
-0.30575827091277596,0.0435412247219098,0.22632479987271337,-0.8647220295602231,0.2760139199026379,0.20195238127730342,0.4831191587350603,0.2610771200181059,-0.10796391341161371
-0.05756733778215262,-0.7908085357067328,0.7627113822061014,-0.320312849337165,0.46504958213956094,0.3665274813808435,0.3401802980543216,-0.1264551856510332,0.45316712161752815
-0.13110500552097215,0.06574982110273142,0.026232163447794908,-0.8149128973525166,-0.021317629136502203,0.3328977257441981,-0.24997346614342097,0.13139022400647882,-0.654398558268604
-0.5834964653509349,-0.5183984247790833,1.4567326905739197,-0.5020589377265046,0.011812491580094564,0.013641708304792,0.37461907115618387,0.44702115489814487,0.33316688031181885
-0.9153587288654914,-0.7255946900297966,0.873189791230383,0.0724150369023786,-0.12575509087684905,0.35483200171526125,-0.9425065799157614,0.07474601333525044,-0.9673074188705719
-0.05699218701429476,-0.6298583430490747,0.7514609723016985,-0.02461279841309727,-0.10907579103187326,-0.15574786280392608,-0.8239841834601835,0.3143921945778714,-0.9688406045142243
-0.0035826302164922996,-0.17863776995422787,1.141415385729443,0.42009850214262356,0.4741933920789081,0.42544992527744835,-0.9121318415708262,-0.6719341767246578,-0.5461969436144842
-0.2011806352422325,-0.9637468316754189,1.297879506608957,0.4742785862364982,0.21660644580561572,0.18597583593154715,-0.9509822767411943,0.1705121343012268,-0.8629293229764373
0.01631845675889476,-0.7423856910747204,0.6095851264544101,0.4695189522260539,0.09695772659657276,0.1135176703190579,-0.6568202038037385,-0.2813290422829329,0.2676019404194605
-0.9207232910423822,0.15751336755085976,0.09519639455647469,-0.20023972107659826,0.34653895149326586,0.006555622679162931,-0.46283325481795945,-0.501839449993138,-0.9370149746585765
-0.33017288835475467,-0.40133383917257337,0.0044070646115534524,-0.7813182953446315,-0.027485238231793052,-0.12571279900604565,-0.1787229713287357,-0.46487890907903284,-0.9048995015817278
0.04303469898764667,-0.6840881517957024,0.23950140949965934,-0.3108922968248069,0.21434231390415026,0.30163356663241886,0.25652444882095127,-0.02679679512158506,-0.25487479593203133
-0.28593924064915255,-0.6212765061674255,1.0007428901458175,0.3581903712463168,0.1405415247297196,0.07747103631726165,-0.7798481628439617,0.13127101875163305,0.14943450747813403
-0.03170393735275967,-0.16115071973993522,0.07164619908127082,0.19798869959339505,0.3925568480996313,-0.16280432044275014,0.32091098459127654,-0.4596899169429486,-0.3297087237969296
-0.9561195114951517,0.09506587441997771,1.3374648098654358,0.28378072731328263,-0.06466587534098173,0.2586711920683633,-0.9728981073320041,0.4970981403791357,-0.029106788918134008
-0.50885135677219,-0.19253992751588966,0.7738915329296782,-0.6112583645067283,0.197178546102744,0.1146806129312597,-0.7377633309313709,-0.18328861335435187,-0.5856740184822886
-0.112231300583155,-0.8230716873434889,0.44119965785115123,-0.8078578863985485,0.18050544801089785,-0.007317473931398588,-0.48473858506008183,-0.5125868466287126,0.30574930718017357
-0.1768046250399189,-0.7342816502566805,0.6176155997979251,-0.10735397986558082,-0.4480743459961222,0.1484003498264051,0.21252553737763402,0.24898013638394634,0.4066991790336747
-0.7704143979654993,-0.5877196859280095,1.1304181854570325,-0.49260595908813376,0.44454349220893696,0.247701076074826,-0.8419240882468877,0.48128376381449267,-0.9646744885718269
-0.1183043785508503,-0.8868358499144178,0.06390546301316669,0.3929216536817448,0.21248123907072347,0.0961284009113989,-0.9050317221136983,0.4417438304095327,-0.8039651659248903
-0.9052973155482688,-0.8558178116261634,0.18456534109794612,0.2502526783555523,0.4392392788569507,-0.008229748556996652,-0.11640549765517694,-0.16411264289389815,-0.9281677598624768
-0.10237537006701025,-0.6278605260229825,0.313457340429814,-0.9139455694927615,-0.12438743342563346,0.41270832207511304,0.26172193138343514,-0.9030195513572022,-0.49850351901543677
-0.38069960700401784,-0.17532019968889545,0.42894348989881875,0.4655571927832747,0.27859599049901274,0.011647679096197044,-0.031828337634097315,-0.3694321489604282,-0.9437709435481269
-0.7433426169163615,-0.5465612969293676,0.6328354784776042,-0.3153920979693594,0.09515950059385037,0.2202233721278245,0.4689538374315336,-0.8588621102920004,0.3917522495798096
0.07113543090959085,-0.6285561081320761,1.1859856460817964,-0.0666146614536457,0.24009641011139926,0.4856125779474097,0.2139509685504819,-0.7347938061288958,-0.009106059884326223
-0.9978046956404355,-0.9231162117840036,1.2592645516269891,-0.5242067672118564,-0.01619358741020116,0.13062137669793483,-0.9989676256573379,-0.24430897365059756,0.23662479385035073
-0.257338690920517,-0.17842418777835722,0.8919126382713182,-0.4518351172170324,0.13926027666985275,-0.04911115112383979,-0.5689094675756055,0.4458546871517959,-0.49469659812776223
-0.03966272361900092,-0.9105143256762208,0.5401553440207663,-0.2906641429080231,0.4016132696959499,0.12692045092739185,0.12727549712312625,0.4875536153689448,-0.2762263231983274
-0.7845932058821534,0.036904767769185165,0.685830631715225,-0.20388185135411208,-0.030054349559507976,-0.060482924510342456,0.04160422942720299,-0.9224057257484565,-0.8098724407584208
-0.4338947684629483,-0.6255263609748668,0.2009457601455641,0.04244127397374742,0.44509102467647477,0.4722745794740317,-0.8028669804765809,0.48328308906606177,-0.4752896026732817
-0.7959534665210313,-0.574964221117862,0.3272763714988024,-0.23938087296895194,0.41170242639756105,0.004174690704169343,0.1606226366485568,-0.6114904265397461,-0.14664657890948718
-0.5935883632522461,0.12115410588274989,0.6976269597251193,0.2016405007281945,0.38298048757589076,0.41904020011997073,-0.5706868673194444,-0.6901805828325542,0.42760610156649514
